	score
CKAP2	-2.9345207
GAD2	-2.934731
RASAL2	-2.9349866
TNFRSF11B	-2.9350514
PTPRE	-2.9354565
NOC2L	-2.9355845
PNPLA3	-2.9360776
EPPK1	-2.936157
PSMC5	-2.9362893
NDC1	-2.936375
ARHGAP15	-2.9364994
KLHL22	-2.9370852
LHX2	-2.9376733
PIGW	-2.9381483
UBE2A	-2.9383388
PDIA6	-2.9385214
CARD16	-2.9387527
INTS6	-2.938846
FCER2	-2.939272
ZNF556	-2.9393833
PRKACG	-2.9395025
ABCF2	-2.9396076
CSF1	-2.9397492
P2RY14	-2.939753
MYL4	-2.9399264
CRTC2	-2.939928
LRRC6	-2.939985
MED28	-2.9399972
GRIA4	-2.9403458
DNAJC10	-2.9406369
UGP2	-2.9413776
PTPRA	-2.9413857
NOX4	-2.9414647
SIRT2	-2.9417002
ALPI	-2.9417596
HOOK1	-2.942018
DDC	-2.942741
KIAA0513	-2.9428303
NLN	-2.9432404
CLK1	-2.9435008
PSME2	-2.943506
CTSV	-2.9437027
PSMA4	-2.9439158
SENP6	-2.9439502
CD74	-2.9441466
MINK1	-2.944191
CCL11	-2.9441924
CHGB	-2.944233
PLA2G4D	-2.9447026
DPYSL4	-2.9450889
PPP1R1B	-2.9451287
FAN1	-2.9452038
SLC39A4	-2.9453688
NMUR2	-2.9460464
CCDC88C	-2.9460807
SGCD	-2.9463327
RTN1	-2.9465632
TOM1	-2.9473293
GIPC1	-2.9475837
CBLC	-2.9477842
ACTC1	-2.9480882
SOAT2	-2.9482422
CETP	-2.9482896
CENPN	-2.9484563
DBT	-2.9484954
ABCC8	-2.949574
S100A9	-2.949963
REEP4	-2.950045
POFUT2	-2.9500513
SRGAP3	-2.9502666
SPDL1	-2.950376
IFITM1	-2.950465
KDM2A	-2.9505315
SOX6	-2.9506774
PIAS3	-2.9507518
FBXL5	-2.9510715
HYAL1	-2.9510796
HAUS6	-2.951098
PPFIBP1	-2.951159
SLC19A1	-2.9512987
HTR6	-2.951613
UBD	-2.9516132
USP1	-2.9520354
ITGB7	-2.9526515
SNX1	-2.9526653
CNDP2	-2.9527469
PIF1	-2.9530854
ADAMTS4	-2.9536068
MIEF1	-2.9537191
SKA3	-2.953731
PSMA6	-2.9544995
GPR83	-2.954943
SLC7A9	-2.9552214
UGDH	-2.9554393
HOXB5	-2.955524
PDLIM2	-2.95579
LILRA4	-2.9563155
ST3GAL3	-2.9570005
RNF24	-2.9571538
ELK1	-2.9575698
MBOAT2	-2.9576027
AMT	-2.957734
LRRC4B	-2.9581904
CEP63	-2.9582222
U2AF1L4	-2.9583316
PLLP	-2.9584193
SLC7A11	-2.9588108
EPHX1	-2.958914
KAT7	-2.9590392
GEMIN2	-2.9591234
SPATA2	-2.9594722
SPRY4	-2.9596372
METTL7A	-2.959946
CANX	-2.9599948
LRG1	-2.9601295
CMTR1	-2.9605598
CCL16	-2.9609113
ARHGEF3	-2.9610171
ISL1	-2.9610736
ESYT3	-2.961438
MAN2A2	-2.9619474
ZNF143	-2.9620988
ST3GAL5	-2.9626317
SYN3	-2.962653
NR0B1	-2.9627202
HRC	-2.9629319
C7	-2.96307
TMOD2	-2.9632537
PTH2R	-2.9640257
EPN1	-2.9642093
BBS4	-2.9642997
MGAT5	-2.9647584
MS4A4A	-2.965566
LDHAL6B	-2.9659328
CHRD	-2.96629
ZNF791	-2.9664307
TRPV6	-2.9666834
SCNN1B	-2.966712
RANBP10	-2.9667299
CXXC1	-2.9668236
ELANE	-2.966993
MZB1	-2.9670148
SMARCB1	-2.9672155
STRN	-2.9675543
NR1H4	-2.9678137
MT2A	-2.9681563
PPM1L	-2.9681852
BDKRB1	-2.9683642
PLEKHG6	-2.968626
MPO	-2.9691896
GABPA	-2.969373
PRPF40A	-2.969419
FOXO4	-2.9694757
PARP9	-2.9698462
API5	-2.969917
ELK4	-2.969923
SOCS2	-2.970016
KCNIP2	-2.9704788
TFAP4	-2.9705195
EIF1AX	-2.970594
FBXL20	-2.970955
ERCC1	-2.971199
BCL2A1	-2.9712481
CFD	-2.9712515
EEF1A2	-2.9712725
EYA1	-2.971381
C1QC	-2.9715993
MAMLD1	-2.9719305
GTF3C5	-2.9720576
BNIP3L	-2.9720838
MT1H	-2.9722457
ZNF326	-2.9734366
PAPOLA	-2.9736335
ULK2	-2.9738612
FZD10	-2.9739888
GTF2E2	-2.9744334
RNPS1	-2.974566
RASGRP4	-2.9748058
ATXN3	-2.9750667
TAF6L	-2.9750898
GIT2	-2.9751408
VPS18	-2.9752204
MTDH	-2.9752698
CHMP1B	-2.9760895
KDM2B	-2.9763172
GRIK4	-2.976401
ICAM1	-2.9767225
DCUN1D3	-2.9769542
RXFP1	-2.9769921
TNNI2	-2.9771206
TWIST1	-2.977223
CYP19A1	-2.9774327
ENTPD8	-2.9775877
JAM3	-2.9778843
ARHGAP10	-2.9779077
SEMA4G	-2.978554
FJX1	-2.9787097
NIPAL4	-2.9787278
COL13A1	-2.9787803
ZNF616	-2.9789417
SFRP2	-2.97899
COG2	-2.9791877
AKR1C1	-2.9795341
CNGA1	-2.9799027
EIF5A2	-2.9799294
ST14	-2.9801595
EBI3	-2.980629
APOH	-2.9808462
NFAM1	-2.981048
NAPEPLD	-2.9811182
P4HB	-2.9811473
RPL4	-2.9812372
VPS72	-2.9813828
EFEMP2	-2.9815211
TOP3B	-2.9816058
LY86	-2.9823334
AP1S3	-2.9829733
ZNF189	-2.983363
SNAP91	-2.9837174
NR4A1	-2.9838772
C4BPB	-2.9840083
CLIC2	-2.984522
PCSK2	-2.9847898
ANGPTL4	-2.9850795
CCR1	-2.9852712
RNF20	-2.9854434
PARVB	-2.9854496
UGCG	-2.9859087
KCNA2	-2.9862142
LMX1B	-2.986513
RASSF5	-2.9868658
MPP6	-2.986882
SH3GL3	-2.9868975
MBD3	-2.9872448
FMN1	-2.987379
MED8	-2.9876297
NRN1	-2.9876928
NBEAL2	-2.9883254
CSTF2	-2.988381
FMNL2	-2.9883876
LHCGR	-2.989044
CD180	-2.989058
TAF13	-2.9893107
CTSZ	-2.9893959
KCNE3	-2.989581
CCL3	-2.9900346
RCAN1	-2.9901195
RHBDF2	-2.9902134
ARHGEF5	-2.9906442
PSAP	-2.9907985
LMO4	-2.9910028
WDR26	-2.991551
IRF2BP2	-2.9919686
TRIM6	-2.9920645
TSHR	-2.9927688
BCAT1	-2.9929662
KLHL41	-2.9930396
SMARCAL1	-2.9930692
PLXNB2	-2.9930787
RPS9	-2.9939055
SFRP1	-2.9940367
WAC	-2.9940639
PAPSS2	-2.994104
DNAJC3	-2.9941552
IPO11	-2.99435
MAP3K2	-2.9945135
MMP24	-2.9952383
NAA30	-2.9952683
CLCNKA	-2.9955044
NFATC3	-2.9956603
NEK1	-2.99614
GNA11	-2.9963105
SART3	-2.9963734
TDRD9	-2.996471
CEACAM1	-2.9970644
PSMA7	-2.9973369
ANAPC2	-2.9973798
POLL	-2.9974494
CNOT2	-2.9977055
ZNF454	-2.9978662
MASTL	-2.9979753
SGCA	-2.9980302
DUOX1	-2.9980547
TJP2	-2.9986286
ZNF676	-2.9992516
ACOT2	-2.9997182
TRDN	-2.999754
CHRNB2	-2.9998043
MCPH1	-2.9998255
PTGER2	-3.0001209
PRKAB1	-3.0001972
GABRA2	-3.0004888
B4GALT2	-3.000591
PPP5C	-3.0011182
MYH6	-3.001141
TBXAS1	-3.0013583
SSX2IP	-3.0014358
AQP10	-3.0021722
DDX54	-3.0023885
MLST8	-3.0026817
MUSK	-3.0028286
ARHGEF9	-3.0028818
TLL2	-3.0030766
RANBP9	-3.0031426
LIMA1	-3.00332
ATP1B4	-3.0034156
GALE	-3.0036752
DMPK	-3.0037885
CTNNBL1	-3.0038505
DNAJA4	-3.0043085
MPP5	-3.004519
BBOX1	-3.004589
PASD1	-3.0047307
LGALS9	-3.005785
APOC1	-3.006062
WLS	-3.0061295
ACTG2	-3.006332
TROAP	-3.00639
RPS3	-3.006558
PRPF40B	-3.0066154
DTX1	-3.007159
GMEB1	-3.0074644
DOCK6	-3.0076215
TNFRSF12A	-3.007766
NLGN3	-3.0079052
VPS52	-3.0080838
PAX6	-3.008131
SLC30A6	-3.0084262
ONECUT1	-3.0085988
MED7	-3.0087593
ICAM2	-3.0089688
KDM4A	-3.0091953
TBC1D1	-3.0092378
LAMP2	-3.009289
TGIF1	-3.0093393
NOP14	-3.0097132
SRPX2	-3.0107002
MED25	-3.0110943
EPN2	-3.0113826
GALNT14	-3.0118432
WDR48	-3.0119092
HLCS	-3.012959
CYP4F22	-3.0130439
PTMA	-3.013686
ACSM2B	-3.013742
RGS22	-3.0137439
RXFP4	-3.0138628
OPN4	-3.0139549
B3GNT4	-3.014071
HERC3	-3.0143507
DENND5A	-3.0144756
NFKBIZ	-3.0149312
NT5C1A	-3.0152278
EEF2K	-3.0152514
B3GALNT1	-3.015605
ZNF317	-3.0156567
GALNT15	-3.0159783
RUSC2	-3.016284
NPHP1	-3.0165963
EPO	-3.0166862
GALNT13	-3.016876
ST3GAL1	-3.0170922
AVPR1A	-3.0173602
SNW1	-3.0174606
ARNTL	-3.0174737
ARNT2	-3.0178897
NCOA7	-3.0180473
KCNMB1	-3.0183675
HEBP1	-3.0187685
ACD	-3.0188699
LDHA	-3.0188994
CTDP1	-3.0190475
IL13	-3.0192382
TUBGCP5	-3.0197988
GNG5	-3.020243
FAM20A	-3.0205612
RARRES2	-3.020605
HELLS	-3.0206907
FUT8	-3.021815
NAT10	-3.0223448
BDH1	-3.022346
PKNOX1	-3.0224092
B3GALT1	-3.0228431
PELI2	-3.0228863
PGM5	-3.0229263
TNS3	-3.022983
RHOG	-3.0232863
CAV2	-3.023559
C8A	-3.0237012
CPA1	-3.024181
FADS6	-3.0249505
KIF3C	-3.0252643
GPR39	-3.0256934
HTR1B	-3.0260804
PSMD14	-3.0264049
CENPO	-3.0264735
TUBGCP3	-3.026754
GDF5	-3.0278237
LRFN4	-3.0279357
CD33	-3.0280187
PTPN22	-3.0282776
GMPR	-3.0285356
DPYSL3	-3.0286644
ITIH3	-3.0287116
KCNC3	-3.0288358
TRIM59	-3.0288994
NELFA	-3.029068
ASNS	-3.0303738
TEX14	-3.0305145
TERF1	-3.0306375
JUND	-3.0306993
LDB3	-3.0308318
KIF18B	-3.0312583
GEN1	-3.03133
TRAF7	-3.0313652
CD8A	-3.0316663
MPP7	-3.0319972
RASGRP3	-3.0322318
ECI2	-3.0327766
DUOX2	-3.0332541
HNRNPC	-3.0336883
ZNF461	-3.0338893
RPS2	-3.0339513
CRABP1	-3.034143
CCNK	-3.0342808
NCF4	-3.034449
VPS35	-3.0347981
CTBP2	-3.0348384
CEACAM3	-3.0350318
CDKL5	-3.03522
ZNF154	-3.0356157
HNRNPD	-3.0359893
ZNF451	-3.0360293
SLC13A5	-3.0360553
DSG1	-3.0361216
PPP1R17	-3.036563
ABR	-3.0367522
IQCB1	-3.037064
DRAXIN	-3.0371726
CDK8	-3.0374084
DLGAP2	-3.0377584
ZNF384	-3.037826
HELB	-3.0379229
NR2E1	-3.0381594
TPTE2	-3.0384154
FLII	-3.0385826
HAMP	-3.0390458
CAB39	-3.039099
NR1I2	-3.039144
SERPINB3	-3.0393076
CSNK1G1	-3.0394282
HOXB4	-3.0394328
CLCN6	-3.0394433
ABLIM3	-3.0395007
KRT79	-3.039515
MTNR1A	-3.0396771
NEUROD1	-3.0400548
PARP2	-3.0402231
PGM2L1	-3.0406613
GABRA5	-3.0407555
MAP3K13	-3.0409636
LHX1	-3.0410435
SLU7	-3.0414577
MED22	-3.041743
ALS2CL	-3.0421083
BDKRB2	-3.04262
TIAL1	-3.042935
PFKFB1	-3.0440784
NSF	-3.0441356
KTN1	-3.0447257
LYPLA2	-3.0452573
HGD	-3.0454
ING3	-3.0454206
PDPN	-3.045616
EXT2	-3.045806
CLDN11	-3.045865
ETNK1	-3.045911
MTRR	-3.0461571
APOA2	-3.0464404
MUC12	-3.046468
SLC7A10	-3.0466332
MRPL1	-3.0468705
POP1	-3.0477042
KLC3	-3.0477061
EID3	-3.0477347
CCDC6	-3.0478625
RAB5B	-3.0479846
MMP10	-3.0486236
EPB41L2	-3.0486283
FTO	-3.048869
CNOT4	-3.0489895
CD2AP	-3.0490885
IL17B	-3.0490997
EZH1	-3.049609
CASP7	-3.0496924
EIF4E3	-3.0498729
GLP1R	-3.0502794
HSD17B12	-3.0503464
RPS16	-3.0510297
RABEP1	-3.0516953
GPR17	-3.0517323
RGN	-3.0527132
CNNM1	-3.053376
CACNG3	-3.0536852
CERS3	-3.0539563
LTA	-3.0540893
RAD23A	-3.0544705
RGS11	-3.0550146
RRAGB	-3.0556264
RAB10	-3.0556502
ARHGEF4	-3.0570188
LILRA1	-3.057303
RAG2	-3.0574117
CPSF7	-3.0577192
UTP6	-3.057804
CACNB4	-3.0579336
GRK7	-3.0583353
ETV4	-3.058933
ADHFE1	-3.0592372
CHERP	-3.0592902
MAG	-3.0593646
ARHGEF25	-3.0595074
HYAL2	-3.0595696
UBN1	-3.0595772
THOC1	-3.0600734
MX2	-3.0601559
STRIP1	-3.0602517
SLC2A14	-3.060336
STXBP6	-3.0604043
RRP12	-3.0604403
C1QB	-3.0606186
AGXT2	-3.0608888
HMOX1	-3.060906
DIO2	-3.0611095
KIF22	-3.0612462
RYBP	-3.0614433
ALDH3A1	-3.0616465
TSPAN7	-3.061957
TBX19	-3.0621943
FXYD1	-3.062343
SFPQ	-3.0623665
MTM1	-3.0624511
ASAH1	-3.062779
SLC7A7	-3.0629559
ACSBG1	-3.0632844
ACTR10	-3.0635085
ZDHHC9	-3.0635104
DKC1	-3.0638041
BAG4	-3.0639505
TFF1	-3.0643039
NAT8L	-3.064593
CHST11	-3.064736
TNXB	-3.0649261
A1CF	-3.0649529
MGAT4A	-3.0652244
SLC3A1	-3.0652509
HPN	-3.0654004
RFK	-3.0654387
NAPA	-3.0654576
TYRP1	-3.0655265
CILP	-3.0656772
ZKSCAN7	-3.0659986
RNF144B	-3.0662236
SH3RF1	-3.0665486
HSPH1	-3.0666373
SYNGR1	-3.0666528
SKAP1	-3.067451
CHAMP1	-3.0686634
ZNF71	-3.0689065
FH	-3.0691352
MOGS	-3.0692859
NAP1L1	-3.069363
LIN37	-3.0693882
SCAF1	-3.0694628
KRT27	-3.069495
CDKN1C	-3.069886
CEBPA	-3.0704653
GDI2	-3.070831
NOL8	-3.0711417
MSRA	-3.0711644
SPRR1B	-3.071957
MSL3	-3.0719776
UBA2	-3.0723183
ROBO4	-3.0726106
DHX36	-3.0726855
KLK8	-3.0728433
ABCB10	-3.0730567
PCSK9	-3.0731483
GALNT10	-3.073341
MTF2	-3.073377
PARVG	-3.0735424
PSPC1	-3.07371
DCLRE1B	-3.0739994
EGLN1	-3.074062
BNIP3	-3.0743325
HS6ST2	-3.074702
MYD88	-3.0749545
EXOSC7	-3.0751507
CD247	-3.0752056
RPS26	-3.0753658
SNX5	-3.0755818
STRN3	-3.075606
BTG2	-3.0756297
CD2	-3.075773
FOXL2	-3.0758202
FUT1	-3.0759957
BET1	-3.077217
SLC4A1	-3.0772812
ARAP1	-3.0773396
RRM1	-3.0774693
WNT2	-3.077605
DUSP16	-3.0777886
MBL2	-3.0780764
ZNF382	-3.0781827
SPTLC3	-3.07822
M6PR	-3.0782514
SRSF11	-3.078672
URB2	-3.0787406
TPH2	-3.0791557
BTN3A2	-3.0794544
APPBP2	-3.079491
AZU1	-3.0799847
PYDC1	-3.08009
CSTA	-3.0802932
HS6ST1	-3.0803177
MRPL17	-3.0803967
GPT2	-3.0809555
EXOC5	-3.0809782
DPYS	-3.081101
AKR1C2	-3.0812962
CACNG7	-3.0815873
ERGIC3	-3.0816932
NFRKB	-3.0818474
ACHE	-3.0819905
RFX5	-3.082604
ZNF567	-3.0829022
SLC27A1	-3.082983
FMO5	-3.0832293
REEP3	-3.0833676
HIRA	-3.0835953
TNFSF13B	-3.084071
ALG13	-3.0844839
IMPDH2	-3.0849218
CA1	-3.0850334
GAA	-3.0855706
SLC18A1	-3.0856178
TDRD5	-3.0867813
NDUFS3	-3.0871863
SRGAP2	-3.0873268
KIR3DL2	-3.0873783
ARHGAP32	-3.0874238
WDR35	-3.087923
CYP26A1	-3.087993
HNRNPF	-3.0879946
TOPORS	-3.0881455
GLUD1	-3.088268
PRIM2	-3.0891645
MEF2A	-3.0891774
TUBA8	-3.0892215
USP47	-3.089282
APC2	-3.0897098
ELF3	-3.0900476
SENP5	-3.0902102
SRSF7	-3.0903206
RPAP2	-3.0904489
PLIN3	-3.0907776
SLC17A8	-3.0908122
POMGNT1	-3.0911667
DPY30	-3.0912662
DDX41	-3.091431
SFTPB	-3.0916765
LRRC8B	-3.0917478
HTR2B	-3.0918186
WSB1	-3.0919895
PTGER4	-3.092021
VPS11	-3.0922816
SUMO3	-3.092362
DNMBP	-3.0926404
CTSA	-3.0930152
GLA	-3.09323
PTGDR2	-3.0933886
CXCL6	-3.0934744
PDP2	-3.093633
NAMPT	-3.0936525
KLC1	-3.0936632
MOB1B	-3.0936716
PYGL	-3.0937982
TRIM29	-3.0940242
KLK6	-3.0940552
GGT5	-3.094133
FGF5	-3.094222
SCD5	-3.0943666
TMEM214	-3.0944378
THBS3	-3.094462
BECN1	-3.0947208
CBX7	-3.0951004
OPRK1	-3.0951028
FHL5	-3.0951133
CHCHD3	-3.0951395
MGAT4C	-3.0961924
SPRR2A	-3.0963383
CDC14A	-3.0966928
IPMK	-3.0967743
S1PR2	-3.0969646
SDCBP	-3.097141
NDUFA9	-3.097248
PPP1R15A	-3.0976481
POFUT1	-3.097798
STAB1	-3.0981498
PCGF5	-3.0982175
HLA-DQB2	-3.099314
SAFB2	-3.099317
PRPF19	-3.099654
FOXJ1	-3.100183
SLC44A2	-3.100487
TMOD3	-3.1005626
SLC16A3	-3.1008306
CAB39L	-3.1008313
SPC24	-3.1015267
SLC39A7	-3.1015496
GABRA1	-3.1015787
KRT31	-3.1018949
SKA2	-3.1019757
LPIN1	-3.1023448
NFE2L1	-3.1024508
PIWIL4	-3.1029174
DPF2	-3.1031384
SLMAP	-3.1032252
AP3B2	-3.1033602
LIPH	-3.103509
EDEM3	-3.1035492
C1R	-3.1035657
KCNAB3	-3.1044455
PPP1R10	-3.1048362
BAMBI	-3.104854
ADH1A	-3.105111
ADRA2B	-3.1052427
OAS1	-3.1056786
KIN	-3.1060805
SAR1A	-3.10628
KDELR1	-3.1065555
PRKAB2	-3.1067412
PPP1R14C	-3.1070683
SOCS5	-3.1071906
HAL	-3.1073165
USP21	-3.107548
SCARA3	-3.1076481
CALU	-3.1079278
DCP1A	-3.10889
HDAC7	-3.1092067
IDS	-3.1099856
GGT7	-3.1100316
NOTUM	-3.1101296
KCNK5	-3.1102452
CPB2	-3.110272
RPF2	-3.1106286
ABLIM2	-3.1111577
PSMD6	-3.1112163
SF1	-3.111218
RHOBTB2	-3.1114101
SULT2B1	-3.1114826
COG6	-3.1116824
MTNR1B	-3.1118908
NFYB	-3.1124728
KRT10	-3.1128037
PCM1	-3.1131015
HTRA2	-3.1131127
WNT4	-3.1131506
KLC2	-3.1134257
ZNF549	-3.1134686
CENPK	-3.1137383
RNF152	-3.1140556
MUC3A	-3.114096
COPZ1	-3.1142147
DHRS4	-3.1142461
CENPH	-3.1146724
AFTPH	-3.11514
ASS1	-3.1154358
RFT1	-3.115463
LEFTY2	-3.115654
FANCE	-3.115781
CLDN4	-3.1160254
GMPPA	-3.1164527
BANP	-3.1165526
TUBGCP2	-3.1166542
SRSF2	-3.1166558
RAPGEF5	-3.1174371
SYN2	-3.1179535
KLK13	-3.118132
KCNQ3	-3.1185417
TRIB3	-3.1189823
GALNT12	-3.1190689
TAS1R1	-3.119368
TSPYL2	-3.1194088
SECISBP2	-3.1195476
ATP2A3	-3.1197636
ATP1B3	-3.1199844
PIAS1	-3.1200037
SENP2	-3.120053
ELP3	-3.1200547
CCAR2	-3.1201859
NPNT	-3.1206408
APOL1	-3.1208515
ATP6V0A1	-3.120948
SLC6A4	-3.1212378
DUT	-3.1216643
GBP4	-3.121687
USP19	-3.1217625
DDIT4L	-3.1219819
CLSTN1	-3.1220388
SPINK5	-3.1220403
PILRA	-3.1220565
POLR2F	-3.1220822
RAB3A	-3.1225858
DRD2	-3.1228385
TPPP	-3.1228435
GCSH	-3.122995
NUFIP1	-3.1232753
GALNT1	-3.123408
CBX3	-3.1234899
SHOC2	-3.1234999
TCP1	-3.1237311
GAL3ST1	-3.123769
TRIP13	-3.1242237
IRF1	-3.1245792
AGMAT	-3.124619
HTR1E	-3.1258512
ZNF665	-3.125993
EXOSC8	-3.1260872
MAPK8IP1	-3.126346
P2RY6	-3.126616
KLKB1	-3.1267066
DET1	-3.1268916
PTGES3	-3.1272933
PELP1	-3.1273825
KIFC2	-3.127602
URI1	-3.1280959
HNRNPUL2	-3.1281064
MC2R	-3.1281667
ZNF417	-3.128222
HMGCS2	-3.1286137
ZMYND11	-3.1286557
RAMP1	-3.1298916
EXOSC4	-3.1303985
LPAR6	-3.1304083
CAMLG	-3.130742
TCERG1	-3.1310062
PRMT6	-3.1311424
DNAAF2	-3.1311514
CALCA	-3.1313689
NTSR1	-3.1314132
GAL3ST2	-3.131901
IRF5	-3.1322684
OTUD7A	-3.1323323
KRT20	-3.1323838
KRT6A	-3.1327035
MSH4	-3.1328845
SEC22C	-3.132997
IL12RB1	-3.1330419
GSTM1	-3.1331728
CCNL1	-3.133502
FOLH1	-3.1337163
TRIM36	-3.133779
HIC1	-3.134116
SGSM3	-3.1342382
GADD45B	-3.134381
ATG13	-3.1344028
EIF2AK2	-3.1349587
MPL	-3.1353297
ATL1	-3.1353822
CSRP1	-3.1355555
PAX3	-3.135679
CYTH3	-3.1357899
PDLIM7	-3.1361117
ACVR1	-3.1362147
RANBP3	-3.136495
MAT2A	-3.1367476
MAPK9	-3.1370368
SAR1B	-3.137298
ZNF671	-3.1373005
BBS10	-3.1373916
CCL21	-3.1374023
RIPK3	-3.1377068
APEX1	-3.1378565
RNF139	-3.1378694
BTC	-3.1379685
ENO3	-3.1379833
CHGA	-3.1379888
EIF4A1	-3.1381757
PLD2	-3.1384838
MINPP1	-3.1385512
PTPN12	-3.1385636
ALG10	-3.138636
RDH5	-3.1388402
KLHL9	-3.1391566
TACR3	-3.1396995
PEX11G	-3.1397047
PDP1	-3.1398597
ZNF75A	-3.1398773
ZNF710	-3.1401832
PTPN1	-3.140341
LAIR1	-3.140636
G6PC	-3.1409764
IFNGR2	-3.1416428
ZFP2	-3.141687
PRL	-3.1421125
EIF2S3	-3.142721
ATF6B	-3.1428032
CHI3L1	-3.143176
EXOSC3	-3.1432407
UBL3	-3.1432865
CACNG8	-3.1433725
RPL8	-3.1435592
EIF2S1	-3.1438444
ATP12A	-3.143897
SSTR2	-3.1447833
STX1B	-3.1448207
TNFSF11	-3.144914
PTGFR	-3.1450088
GGA2	-3.1450093
ADAMTS18	-3.1454635
KCNH3	-3.145796
KIF4B	-3.146294
GUCY2C	-3.1463237
LAT2	-3.146656
CSTF2T	-3.1468701
WDTC1	-3.1472702
ZNF625	-3.147424
IRF9	-3.1477675
HOOK2	-3.1479764
HRH4	-3.148248
IL5	-3.148439
AKAP1	-3.1485238
CLEC4E	-3.148789
FGD3	-3.1494126
HSPB7	-3.149698
DENND1A	-3.1497061
PAN2	-3.1498208
FNIP2	-3.1499932
TNFSF13	-3.1501324
CNTN2	-3.1506119
CS	-3.1506124
PNN	-3.150907
MAPKAP1	-3.150918
RPGRIP1	-3.1512961
RSL1D1	-3.15138
CALCR	-3.1517773
CALY	-3.1519132
GABRG3	-3.1524014
PCOLCE2	-3.1524265
WNT2B	-3.1525664
ZNF701	-3.152797
SCN1B	-3.153077
NCR3	-3.1536293
CEP162	-3.1537814
SMG6	-3.154216
RRAGC	-3.1544185
ZFR	-3.15477
GALNT2	-3.1548584
TUBAL3	-3.1552944
ZNF599	-3.1554089
RNF6	-3.1554902
FMO1	-3.1555645
CRACR2A	-3.1555731
ZNF300	-3.1557384
DLX6	-3.1559215
ATP6V1D	-3.156112
VAMP1	-3.1562114
GYPC	-3.1562343
SYT4	-3.1562438
USP25	-3.1563947
INSM1	-3.1564574
LYL1	-3.1564717
RBP2	-3.156556
RAPH1	-3.1568694
RPS14	-3.1572776
YME1L1	-3.1577983
BOLL	-3.1582158
PLK3	-3.1582303
RPL36A	-3.1583326
ZMPSTE24	-3.1584744
KHSRP	-3.1587362
MATN4	-3.1588795
PSG4	-3.1589427
NUMB	-3.1590943
USP10	-3.1595235
CDS1	-3.159893
NEFM	-3.1601074
GPS1	-3.160211
PRKCSH	-3.1602805
ENTPD4	-3.16052
DERL1	-3.160612
IL10RA	-3.160789
GNG3	-3.1608226
SCO1	-3.1608233
HMGB3	-3.1608284
SPICE1	-3.161104
MYBL1	-3.1611295
CD69	-3.1612468
PEX12	-3.1613827
GFPT1	-3.1615114
CNIH3	-3.1620922
ZBP1	-3.1620927
PPP4R1	-3.162147
VTCN1	-3.1626134
GCDH	-3.162654
FKBP1A	-3.1628032
CLDN10	-3.1628163
PPARD	-3.1630406
ENC1	-3.1635094
ACADVL	-3.1636844
CPLX2	-3.1637177
ARNTL2	-3.1639495
CCL15	-3.1639843
SUOX	-3.1639912
CPN2	-3.1640387
CYP2A13	-3.164535
NUP62	-3.1646707
UQCRC1	-3.1649663
HAAO	-3.1652076
TAP1	-3.165442
FCAR	-3.1656442
SPARCL1	-3.1656632
PDCD4	-3.165739
DDX18	-3.1657543
IPCEF1	-3.1658478
SKA1	-3.1658704
PPP4R4	-3.1659293
CHCHD2	-3.166102
RDX	-3.166164
DERL3	-3.1662383
AIM2	-3.1662748
KCNE4	-3.1662886
HOMER2	-3.16631
MTMR7	-3.1663473
ZNF100	-3.1665368
ATF4	-3.1668186
ZNF732	-3.1668687
SARM1	-3.1672282
DUSP4	-3.1673017
SHB	-3.167581
ARAF	-3.1678336
ROR1	-3.1684134
LPIN3	-3.168487
DEPDC1B	-3.1684964
FAM160A2	-3.1686914
CANT1	-3.1691413
KCNJ3	-3.1692896
ACSL4	-3.1697319
RABGEF1	-3.1697776
CPSF1	-3.169911
RXFP3	-3.1699753
TMED2	-3.1700578
ARFGAP2	-3.1704438
MRPS10	-3.1705372
NDRG1	-3.1707394
SH3PXD2B	-3.1708407
AMBP	-3.1708446
CTPS2	-3.1709187
MAN2B1	-3.1712985
ALS2	-3.171338
ASCL1	-3.171691
COL26A1	-3.1717918
PRKAG3	-3.1730905
UBQLN2	-3.1731098
ZNF544	-3.1732225
CHST7	-3.1735413
LRRC49	-3.173609
SRSF9	-3.1736672
CRY1	-3.174045
NCAPH2	-3.174335
SERPINB2	-3.1747098
MORF4L2	-3.174756
AHI1	-3.175204
GPS2	-3.175424
RFX3	-3.1756718
FASTKD2	-3.1760373
DCK	-3.176311
RHOJ	-3.1764302
LONP2	-3.1767838
CTRB2	-3.1772366
SPNS3	-3.1775463
TACR2	-3.1777892
ZFP37	-3.178591
CALM2	-3.178657
TRPC4AP	-3.1787622
TAS1R2	-3.1788914
RRAGA	-3.1789424
JADE3	-3.1790633
DCAF5	-3.1793525
NEDD9	-3.1795852
SLAMF6	-3.1798062
NSA2	-3.1799204
SH2D2A	-3.1801553
CLN3	-3.18027
MGAT4B	-3.1804261
DRD5	-3.180635
EIF3I	-3.1806917
LGALS8	-3.1807559
IPO5	-3.1815066
SLC6A3	-3.181843
EIF2AK3	-3.1820726
POLG2	-3.1821434
FAF2	-3.1823747
PDCD10	-3.1824574
SPG7	-3.1825728
KRT24	-3.1828334
QRFPR	-3.1829944
DNAJC2	-3.1832972
GALT	-3.1833773
NOL10	-3.1833806
IP6K2	-3.1835506
ICOS	-3.1836622
VPS29	-3.1844068
