	score
LRRC4B	-2.765948
MPHOSPH8	-2.766145
GOLM1	-2.7661502
AMT	-2.7664535
SNAI1	-2.76674
CALM2	-2.7669182
PTPRO	-2.767051
ATP1B3	-2.7675269
UBASH3A	-2.7679958
ARHGAP27	-2.7680635
TONSL	-2.7682478
SOX10	-2.768874
SLC5A1	-2.7690594
MIF	-2.7691593
CYP2C19	-2.7696574
TUBGCP2	-2.7697551
HNRNPH2	-2.7698128
RNF220	-2.7700074
RRM1	-2.7701426
KHDRBS3	-2.7702758
ARHGEF16	-2.7703903
KIF17	-2.7705638
DAO	-2.7706041
STK35	-2.7707355
SPIN1	-2.770768
SF3B6	-2.7709863
KIF19	-2.7716599
PCSK9	-2.7717626
KDM6B	-2.7719252
TRIM14	-2.7720385
WDR19	-2.7721386
AZU1	-2.772309
PFAS	-2.7729352
KRT16	-2.773074
SMS	-2.7733202
ZNF658	-2.7735264
CNGB1	-2.774208
RASGRP3	-2.7745326
MAP1LC3A	-2.7747526
EIF2AK4	-2.7754724
HSD17B12	-2.7755754
GABBR2	-2.7763016
MT-CYB	-2.7763488
MAP4K5	-2.776686
ARHGEF40	-2.7766883
SKAP2	-2.7767713
SH3PXD2B	-2.7768593
SGCG	-2.7768803
MAPT	-2.7769535
UPK2	-2.7773256
DCAF11	-2.7774446
ALDH3A1	-2.777621
KRT14	-2.777715
NXF1	-2.778305
NOL9	-2.7790287
PDE1B	-2.77905
CACNB4	-2.7792425
HLA-DOB	-2.779339
HELQ	-2.7793634
XPR1	-2.7794497
ITGA7	-2.7798054
ZNF337	-2.7798393
ADD3	-2.7801685
DCTN5	-2.7803948
SNTB1	-2.780617
NR1I3	-2.781027
RASIP1	-2.781249
GRIK4	-2.7812507
MVP	-2.7813275
KLF4	-2.7819521
MMRN1	-2.7820146
ZNF676	-2.7824056
HEY1	-2.7830245
RALGPS2	-2.7830555
EYA2	-2.7837942
CNR2	-2.7842424
SCG3	-2.7842922
NAB2	-2.785117
FOXO4	-2.7852333
DNASE2	-2.785257
ACSBG1	-2.7858696
PLEKHA7	-2.7860978
RRAGD	-2.7862508
HSF1	-2.7863977
CDKN1C	-2.7864964
LILRB4	-2.7867606
CSPP1	-2.7871056
UBE2L6	-2.7871456
CD48	-2.7877767
HLA-DQB1	-2.7880795
ARHGAP12	-2.788416
CERS1	-2.7885206
PENK	-2.7889423
PTH2R	-2.7897956
CCL16	-2.7900646
PEBP1	-2.7901676
CHTOP	-2.7903135
LDHA	-2.790448
ECE2	-2.7905633
DLGAP2	-2.790768
SPG11	-2.790971
GTF2H2	-2.7912064
MGAT4C	-2.7913373
RBMX	-2.7913618
CD160	-2.7915392
ADAMTS13	-2.7916384
STXBP1	-2.7923806
PRDM1	-2.7924278
GPT	-2.7928793
GSE1	-2.7930896
TAB1	-2.79315
ADRA1B	-2.7932522
FABP3	-2.7938244
SLC16A7	-2.7939255
SOAT2	-2.7940967
DCP2	-2.7943754
GRIN3A	-2.7951176
CLVS1	-2.7951202
IRF6	-2.7951558
PPFIA3	-2.7960188
CSF3R	-2.7967303
WDR12	-2.7968051
HLA-DMB	-2.7969081
GNA12	-2.796936
CENPO	-2.7970097
RPL6	-2.7972383
ING1	-2.7974892
INPP5B	-2.7976608
CSNK1G1	-2.7978117
OIP5	-2.7978299
SKIV2L	-2.7979023
MTMR6	-2.798156
CDR2	-2.7982218
TNFRSF8	-2.798249
TNFSF4	-2.798335
GBP5	-2.799207
LYPD1	-2.7992141
RNF144B	-2.7996166
CD47	-2.7998219
MTRR	-2.800046
UBAC2	-2.8003023
EXOC6	-2.8003302
RASGRP2	-2.8019097
FCER2	-2.802024
TPT1	-2.8025599
SERPINE1	-2.803027
NAT8L	-2.8036792
PFKM	-2.803712
ZNF160	-2.8037922
MRPS23	-2.8037949
ABCG4	-2.804036
CEACAM3	-2.8041031
GDA	-2.8043506
C4A	-2.8043697
FAM20C	-2.8043735
MUC3A	-2.8044128
FAM20A	-2.8046138
FCGR2A	-2.8047626
UTP14C	-2.8048337
TAL1	-2.8050642
WDTC1	-2.8054152
PIAS1	-2.8054497
ASAP3	-2.8055718
TNFRSF1A	-2.8057582
NDUFA9	-2.8067086
HOXC9	-2.8071043
QPRT	-2.807109
ZNF587	-2.8071582
HS3ST2	-2.8072197
OAZ1	-2.8073413
DERL3	-2.80775
EOMES	-2.807945
DDX24	-2.8081024
HEATR1	-2.8081427
GALNT7	-2.8082078
HOXB9	-2.808304
MYLIP	-2.8084095
TRIM11	-2.8084562
DLX3	-2.8085573
KIF4B	-2.8088906
PLS1	-2.8090813
THSD7A	-2.8091717
RPL27	-2.8097851
PEX26	-2.810133
DDX58	-2.810662
MAF	-2.8107119
DZIP3	-2.8109424
OPN4	-2.8111985
GLUD1	-2.8112097
FCGRT	-2.8114908
CEBPZ	-2.8115082
PSMC6	-2.8118289
PHF8	-2.8119261
EIF2S3	-2.8119516
SLC25A24	-2.8122418
SEMA3E	-2.81225
RASGRF1	-2.8125668
VENTX	-2.8127909
ZNF385A	-2.812992
F13A1	-2.8130577
BHMT2	-2.8131275
TUBGCP5	-2.8133934
SMPD4	-2.813677
CYB5R2	-2.8140366
PMP22	-2.8140688
URI1	-2.8146784
SLC9A3R1	-2.8148012
CLOCK	-2.8150818
LRFN4	-2.8156383
SURF4	-2.815663
FANCC	-2.8157299
APLP2	-2.8177445
VGLL1	-2.8178217
ATXN10	-2.8183658
TSR1	-2.8186066
RPA2	-2.8188999
CA1	-2.8189805
CDC45	-2.8192227
RAD51AP1	-2.8192337
MEMO1	-2.8201694
SDCCAG8	-2.8202639
ANP32A	-2.8205059
ERRFI1	-2.820755
CWC27	-2.8210843
DKC1	-2.8212035
PSMD4	-2.8212204
CDH3	-2.8216121
CAP1	-2.8224516
MPDZ	-2.8227634
PCDH20	-2.8233051
NUFIP1	-2.823332
GALNT13	-2.8233573
ADRA2C	-2.8234437
HSD17B4	-2.823741
PAGR1	-2.824206
ZNF611	-2.8242626
ACE	-2.824453
RFX2	-2.8244636
XRCC3	-2.8247614
IPO8	-2.8248222
PPM1D	-2.825224
CPOX	-2.8255832
THBS3	-2.82574
CDYL	-2.82599
RGMA	-2.8261192
HELZ2	-2.826412
GABRB1	-2.8264534
COX4I1	-2.8269463
SOCS6	-2.8270586
CARD14	-2.8273401
NELFB	-2.8274071
RANBP1	-2.8275292
PASD1	-2.827615
MPZ	-2.827718
PRKACB	-2.8277323
PGM5	-2.8278344
FMOD	-2.8279893
KIDINS220	-2.8280385
CARD6	-2.8281548
VASP	-2.8281994
GPKOW	-2.8285437
EIF3D	-2.8286893
LOXL4	-2.8289032
ZCCHC7	-2.8291397
PROM1	-2.829209
RSPO1	-2.8296134
OSCAR	-2.8299344
PAX9	-2.8300192
TRIM50	-2.830578
KISS1R	-2.8306446
PPP3R1	-2.8309982
PLIN1	-2.8310134
CPEB2	-2.8311732
RANBP9	-2.8312778
MAML1	-2.8316247
MUSK	-2.83167
UQCRC1	-2.8316972
WTIP	-2.832084
LILRA4	-2.8321903
CTSG	-2.832276
CLTA	-2.8324015
LSR	-2.8325608
IL2RA	-2.8328788
OSMR	-2.8334873
AJAP1	-2.8337765
TDO2	-2.8341162
STRN4	-2.8341625
RPLP0	-2.834324
DNAJC1	-2.8344138
GRM7	-2.8345363
PTMS	-2.8346586
SRGN	-2.8347347
RAD54L	-2.83488
COA1	-2.835482
SPTLC3	-2.8360746
CAMLG	-2.8361824
TM7SF2	-2.836401
CACNA2D2	-2.8371627
POP1	-2.8373108
CACNA2D3	-2.8373337
D2HGDH	-2.837535
APEX1	-2.837712
LGR5	-2.837715
COMMD5	-2.8377697
SAE1	-2.8379614
PSMB7	-2.8380272
ACKR1	-2.838129
ATP2A1	-2.838239
MAG	-2.8384006
CACNG4	-2.8385823
NFYC	-2.8387718
SYDE1	-2.839448
MLXIPL	-2.8394916
SS18L1	-2.8397586
GTF2A1	-2.84004
TWF1	-2.8402045
KCNQ1	-2.8403416
ISG15	-2.8405294
PCSK2	-2.8406308
EPPK1	-2.8406441
NOL6	-2.8407404
OSBPL5	-2.8407443
THBS4	-2.8414466
SLU7	-2.841919
CACNA1S	-2.8419836
MICU1	-2.842245
CCDC136	-2.8427436
SYNRG	-2.8430197
DCLRE1A	-2.8430748
TDRD1	-2.8432875
SOS2	-2.8438976
TRPC5	-2.8439147
LIN54	-2.8441422
PTPRR	-2.8444827
FABP5	-2.8447018
NEK7	-2.8447068
MGST1	-2.8447526
LNX1	-2.8457987
LSS	-2.8461456
ERCC4	-2.8466175
DDX31	-2.846751
HRH4	-2.846757
TPGS2	-2.8467662
RPS6KA1	-2.847213
CSNK1G2	-2.8474166
ITM2B	-2.8474848
FPR2	-2.8476734
RAG1	-2.8476899
ADH5	-2.8479912
MTA2	-2.848137
USP11	-2.8481867
ATP7B	-2.8485048
INTS3	-2.8485117
YY1	-2.8487766
TDGF1	-2.8488617
NOP2	-2.8494003
HLCS	-2.849842
ADRB1	-2.84993
CDC25B	-2.8499968
C11orf49	-2.8503692
STX5	-2.850424
PPIB	-2.8505638
SUMO2	-2.8505642
GALNT18	-2.851003
NODAL	-2.851394
ALDH3A2	-2.8514328
CD38	-2.8515205
MYRIP	-2.8516057
DUOX1	-2.851773
TWIST1	-2.8518658
IP6K2	-2.85202
EPN3	-2.852156
BMS1	-2.852814
FAM110B	-2.8528225
CLDN10	-2.8528244
NCAN	-2.8531997
PPP1R15A	-2.8532703
TNIP2	-2.8532732
LRRC8C	-2.8537543
ZNF516	-2.8538542
PLA2G12B	-2.8538635
CA8	-2.854099
MAPK14	-2.8541508
GABRA3	-2.8546407
ZNF813	-2.8549232
ALDH1A3	-2.8550212
TNFRSF11B	-2.8552313
SFRP1	-2.8552854
MORC2	-2.8553932
RNF31	-2.8554242
NRG3	-2.8554296
PTGIR	-2.855688
MPP2	-2.855756
CYP39A1	-2.8563473
LPXN	-2.8569221
ITGAE	-2.8569787
RGS5	-2.8570166
PSMB8	-2.857045
ZNF493	-2.8571281
ATP6V1C2	-2.8577507
EVA1A	-2.8578043
RAB23	-2.8578663
AAMP	-2.8580618
VGLL4	-2.858359
TAF2	-2.8584688
KRT79	-2.8587506
FBLN5	-2.859115
FBXO17	-2.8592262
WDR48	-2.8592434
BRD7	-2.8593454
FLRT1	-2.859485
KRT75	-2.8597395
SH2B3	-2.8601787
PRDX1	-2.860713
MSH4	-2.8607483
KLF2	-2.8617623
LZTS3	-2.8618457
PCGF2	-2.861881
FMO3	-2.862305
CYP1A1	-2.8624542
WSB1	-2.8624885
TCHH	-2.8627598
STS	-2.862799
GAL3ST1	-2.8632958
SQSTM1	-2.8638983
ACAD9	-2.8639448
ZC3HAV1	-2.8640535
VAMP7	-2.8642523
CCNY	-2.8643138
NTF3	-2.864542
APPBP2	-2.8645992
VIPR1	-2.864876
ADAM8	-2.864931
RAB5A	-2.8650303
ZNF714	-2.865382
ST6GAL1	-2.866851
TRPC7	-2.867172
BST2	-2.8672087
SNAPC4	-2.8677523
NOSTRIN	-2.8678105
RBCK1	-2.8680134
SGPL1	-2.8685057
NUDT21	-2.8690846
TOX2	-2.869208
RNGTT	-2.8692162
ZNF626	-2.8694346
BZW1	-2.8699
NOX4	-2.870137
GDF7	-2.8704655
TCEAL7	-2.870546
CTTNBP2NL	-2.8705635
CADM3	-2.870821
PTDSS1	-2.8708906
RIPK1	-2.8709018
EML1	-2.870921
EIF5A2	-2.8709393
HTR3A	-2.8714895
RNF168	-2.8715532
SOX6	-2.8717759
NCBP1	-2.872141
PACSIN3	-2.872226
BIN1	-2.8722792
BCL2L11	-2.872303
TRPC4AP	-2.8723762
PLEKHG6	-2.8724473
ZNF280A	-2.8731124
ALAD	-2.873173
CD300A	-2.8732712
ATF6B	-2.8733015
PLEKHG5	-2.8733342
PAPSS2	-2.873808
HSD11B1	-2.8740227
TRIM9	-2.874223
GFAP	-2.874592
CNGA3	-2.8747609
SORBS3	-2.8748388
PLA2G7	-2.8754094
PITRM1	-2.8757286
ZNF354C	-2.8761919
GCLC	-2.8764317
PPP6R2	-2.8765805
EDEM1	-2.8767197
TJAP1	-2.8768704
AGAP2	-2.8772976
TLR10	-2.8774073
VAPB	-2.8774366
MBOAT2	-2.8778903
OAT	-2.8779023
DEPTOR	-2.8779156
CENPW	-2.878926
SOD2	-2.879063
CCL28	-2.8791244
UPF3B	-2.8791912
GTF2E1	-2.8793218
GYS1	-2.879639
PPP1R9B	-2.8799236
SYCP1	-2.8800173
AMPD1	-2.8800538
POMC	-2.8801053
ZFP82	-2.8803911
HTR6	-2.8806908
SYCP2	-2.8811042
ERCC6	-2.8812408
RGN	-2.8812819
DAPP1	-2.8819695
LAIR1	-2.88204
CLNS1A	-2.88217
REEP4	-2.8823745
TRIM59	-2.8826163
LNPEP	-2.8830903
SULT1A2	-2.8831265
EPHA1	-2.8832436
ZBTB17	-2.8832505
CRHR1	-2.883484
SGCZ	-2.883685
RTEL1	-2.8838253
PYCARD	-2.884138
INO80D	-2.8841944
ENPP1	-2.884244
PPP2R5A	-2.8847253
ATP8B4	-2.8848474
GALNT16	-2.8849108
AOC3	-2.8850765
TAF1C	-2.8854008
ANG	-2.8855503
KIAA0319	-2.8855932
ANAPC11	-2.8856115
PCDHA2	-2.8856363
AKR1C1	-2.8857024
CENPK	-2.8861256
UBN1	-2.8863735
MED8	-2.8866208
PLXNB3	-2.8869064
PIP5K1B	-2.886988
TRIM6	-2.887191
SKA2	-2.8872106
SYT4	-2.887706
CDC42EP2	-2.8878899
ZNF665	-2.8880272
ACADS	-2.8884904
UGT1A10	-2.8887336
PSMD12	-2.888773
GSPT1	-2.8889134
MRPS27	-2.889104
ABI1	-2.8897483
LPAR2	-2.8899715
SLC11A2	-2.8902671
LIPH	-2.8905632
ARHGAP6	-2.8907158
DUSP16	-2.89099
REEP1	-2.8912637
ZNF226	-2.8913777
NPC1L1	-2.8917906
FGF22	-2.891903
PKP1	-2.8920128
TCEA1	-2.892887
IMPDH2	-2.8929322
TAF1B	-2.8930466
RAMP3	-2.8931103
TSPAN7	-2.8932638
ADIPOQ	-2.8937967
DRAXIN	-2.8941653
ZNF334	-2.8942368
USP5	-2.894518
STX11	-2.8946779
DSG3	-2.8948336
PI4K2A	-2.8953066
RNF123	-2.8953087
GINS4	-2.8959656
MSMO1	-2.8963661
PRMT3	-2.8965225
VAMP5	-2.896704
TJP3	-2.8967438
TAPBP	-2.8968065
ACER1	-2.8968656
SCN2A	-2.8971374
PHLDA3	-2.8972826
TOMM40	-2.8973148
ATG16L1	-2.8973334
ARPC1A	-2.89763
CEP63	-2.8978412
CTSA	-2.8982658
DDX50	-2.8985965
ENGASE	-2.8992748
BEX1	-2.8993042
RUFY3	-2.8995183
PLN	-2.9000702
FUT4	-2.900522
DDX41	-2.9006968
PGAM1	-2.9009
WNT7B	-2.9012887
FEM1C	-2.9015014
SLC3A1	-2.902085
ESRP2	-2.90217
LRRC41	-2.9022253
IRAK2	-2.9024346
PDP1	-2.902528
LOXL1	-2.9031684
CLIC3	-2.9032352
IFNGR1	-2.9033325
ZIC3	-2.9034855
SYNE4	-2.9035556
TAF13	-2.9035797
ZNF284	-2.9039896
GPR55	-2.904932
ASB1	-2.9053133
DDHD2	-2.9054248
OPHN1	-2.905567
FUT9	-2.9056218
WIPI2	-2.906459
TPPP	-2.9067357
ABCB11	-2.9070454
PLEKHA2	-2.9072893
TCEAL6	-2.907335
DENND5B	-2.907483
DHTKD1	-2.9075654
GNG12	-2.9077833
MBTD1	-2.9083223
SLC17A7	-2.908414
ZNF783	-2.9087124
SLC7A10	-2.9092867
CLDN6	-2.9096603
ETV6	-2.909839
HLA-C	-2.9098656
KCNN4	-2.909892
TSPAN12	-2.9099433
SEPHS1	-2.910117
SEMA4C	-2.9102337
ELK1	-2.91024
PCDHA6	-2.9103177
ZNF100	-2.910434
CD69	-2.9106004
ALG13	-2.9109666
LPAR6	-2.9109685
KCNJ8	-2.9110591
ZNF175	-2.911273
MUC15	-2.911461
PDGFA	-2.9117787
GUSB	-2.912077
COPS7A	-2.912286
MT-ND3	-2.91257
BCAS4	-2.912769
KYNU	-2.9132187
ING3	-2.913798
RFX5	-2.9139378
SLC38A9	-2.9145615
RPL29	-2.9146411
NFKBIZ	-2.9148445
GAS2	-2.9152746
MDGA1	-2.9154873
GBP7	-2.916136
ENTPD4	-2.9164197
TUBGCP6	-2.9165506
TNFRSF12A	-2.9173107
TCP1	-2.9180558
RASSF5	-2.9182117
CPN1	-2.9182713
NPDC1	-2.9185944
CD36	-2.9188454
CAPN8	-2.9190273
CCDC39	-2.919441
P2RX7	-2.91948
HSD17B6	-2.9196413
DHX36	-2.9199336
ACKR3	-2.9201376
DPP4	-2.920893
TP73	-2.921013
CYBA	-2.9210997
CDKN2B	-2.921169
PABPN1	-2.9212563
PCK1	-2.9214022
BAIAP2L1	-2.921566
ADAMTS18	-2.9217587
FOXA3	-2.9218073
TRIM23	-2.921827
VIPR2	-2.9218853
HEY2	-2.9220188
EDN1	-2.9221761
GPSM1	-2.9224043
MAPK4	-2.9228628
POLR3H	-2.9228675
VAX1	-2.922986
HTATSF1	-2.9230263
HIBCH	-2.923076
MTMR8	-2.923085
PDLIM7	-2.9235632
SCG5	-2.923708
CD79B	-2.9237711
REPS2	-2.924552
IFI16	-2.9245598
ARHGEF11	-2.9247367
GPS1	-2.9253447
PLEKHA1	-2.9253972
RPGRIP1L	-2.9269295
PPP2R5D	-2.9269736
NSD2	-2.9272346
LHX6	-2.9278133
CNTN2	-2.9278843
RBM25	-2.9285357
PLAT	-2.9286869
RAP1GDS1	-2.9287708
MSI1	-2.9287732
HAAO	-2.9293823
SEC24A	-2.9294212
VAMP1	-2.929575
LIN7A	-2.9296634
EIF5B	-2.9297917
TRAF1	-2.9300013
HOXC4	-2.9302614
NUCB1	-2.9303463
MRPL17	-2.9304554
PRKCSH	-2.9305408
TIMM50	-2.9307404
MOG	-2.930742
LMOD1	-2.9309247
INPP5J	-2.9311361
LTBP3	-2.9315596
UBOX5	-2.9318016
ARPC3	-2.9318264
NR5A2	-2.9320803
EAF2	-2.9321833
BTLA	-2.932436
RGS18	-2.9327056
C1QBP	-2.932862
WNT10B	-2.932893
LCLAT1	-2.9331644
COG3	-2.9331932
CROT	-2.9333103
SLC30A10	-2.933789
CYP8B1	-2.9340744
ZYX	-2.9344838
WFS1	-2.9345958
SHISA5	-2.9349048
RPL9	-2.9353316
ALOX5	-2.935346
MINK1	-2.9353552
DCAF5	-2.9359944
UBXN1	-2.9361484
RRAS2	-2.9368067
SERPINF1	-2.9368904
FUT3	-2.9371233
CRP	-2.937154
TAF7	-2.9373932
NLK	-2.9374106
ERP29	-2.9381962
NAT10	-2.9383287
RNF144A	-2.9385316
DUOX2	-2.938843
ZAP70	-2.9390285
L3MBTL1	-2.9391944
KCNMB2	-2.9396918
FSHR	-2.9400501
TRAF5	-2.940264
JAM3	-2.9406197
GPLD1	-2.941192
OVGP1	-2.9416745
ULK3	-2.9416978
NIPSNAP1	-2.9420083
PPP1CA	-2.9421747
ETV1	-2.9422524
PIGN	-2.942742
YY1AP1	-2.942898
ALDH1L1	-2.9435024
CTNNA3	-2.9435215
ZNF765	-2.9436855
ACO1	-2.9438944
SFSWAP	-2.9440534
SMAD7	-2.9441383
KIRREL3	-2.9442356
CLDN3	-2.9447353
DRD2	-2.9451454
CSGALNACT2	-2.9453084
ENO2	-2.9456291
ZNF439	-2.9460952
NDN	-2.9461248
SYP	-2.946256
ZNF320	-2.9470158
F2RL2	-2.947607
GJA3	-2.9476159
EMC1	-2.948331
ZNF625	-2.9483528
STK40	-2.948397
HGD	-2.9490726
PNLIP	-2.9491189
KCNH1	-2.9494183
ZNF726	-2.9496117
PTP4A1	-2.9499264
LIMS2	-2.949978
AK4	-2.9501476
KITLG	-2.9504516
CDC14B	-2.9508445
SOX3	-2.950924
PARVB	-2.951086
PMM2	-2.9515495
CHMP4B	-2.9528692
GOLGB1	-2.952873
LRRTM4	-2.9533012
FOXP4	-2.9533749
ICAM5	-2.953385
COL27A1	-2.9536726
TMC8	-2.9537392
TP53BP2	-2.953768
DDX20	-2.9540317
FRMD1	-2.9543533
TTC8	-2.9549172
FGD1	-2.9549236
B3GALNT1	-2.9549866
GCM1	-2.9550245
ILK	-2.9553757
POLE2	-2.9562418
TPTE	-2.9563534
ARGLU1	-2.9563844
IL6R	-2.9563942
UNC119B	-2.9567273
ZNF181	-2.9568799
HAND2	-2.9571974
ARHGAP28	-2.957226
RGS20	-2.9577925
U2AF1L4	-2.9578564
RPS21	-2.9580145
ZNF559	-2.9580317
KPNA5	-2.9582422
P4HA3	-2.9585028
ACHE	-2.9587324
B3GAT1	-2.9587944
ZNF454	-2.9588916
UBQLN1	-2.9591668
PTP4A2	-2.9601004
GALNT14	-2.9602878
VNN2	-2.9605434
DNAJC7	-2.960571
NOXA1	-2.9608698
HPN	-2.961438
AP2S1	-2.9615834
NPTN	-2.9619095
MRPL37	-2.9621363
IARS2	-2.962382
NCKIPSD	-2.962642
PIP5K1A	-2.96298
SPTBN5	-2.963023
PNMT	-2.9631941
SYTL4	-2.963649
ZNF589	-2.9638052
BIRC6	-2.964204
VPS4A	-2.9643176
SALL3	-2.964553
NR2C2	-2.9647686
MRPS25	-2.965007
RAPGEF5	-2.9656837
MED26	-2.9656842
GYS2	-2.966112
F3	-2.9661226
NLRX1	-2.9662285
DAP3	-2.9662945
GPR17	-2.9664338
TACR3	-2.96673
POLA2	-2.966746
HPX	-2.9668396
VPS35	-2.967847
BBS10	-2.9681575
ADAMTS7	-2.968199
P4HA1	-2.968253
TARDBP	-2.9683993
PDGFB	-2.9688168
ZNF708	-2.9688385
CENPA	-2.969066
CDH19	-2.9691448
DTX2	-2.9691503
CTSZ	-2.9692223
SPAG16	-2.9692457
TUBB4B	-2.9698038
CDHR1	-2.9698079
GAS2L1	-2.969986
PRCP	-2.9702835
AHI1	-2.970535
ICMT	-2.9705856
MAP3K10	-2.9708765
RAB13	-2.9711578
CDK4	-2.9715164
AZGP1	-2.9716759
ZNF792	-2.972082
RFT1	-2.9722311
RYBP	-2.972397
CKS1B	-2.9724255
RPS6KA4	-2.9724915
CSPG4	-2.9727116
PIAS4	-2.972721
USF2	-2.9727428
PRF1	-2.9728882
MLC1	-2.972971
EEF1B2	-2.9732258
OTUD7A	-2.9734802
ANO3	-2.973856
CENPQ	-2.9738605
CRTC1	-2.974145
MRPL1	-2.9742267
ZNF3	-2.9744272
TEX14	-2.974942
CCL15	-2.9750679
DHRS9	-2.9761474
HLA-DOA	-2.9761944
KCNJ6	-2.9763176
OTUD7B	-2.9764977
FGD3	-2.9765549
PSMA5	-2.9766557
SNRPC	-2.9773433
C1S	-2.9774663
SMARCD3	-2.9777043
RPL31	-2.9778836
HTR1D	-2.977906
SLC12A3	-2.9779892
RAET1E	-2.978072
COMMD10	-2.9783838
MAP4K2	-2.9787505
TULP4	-2.9790382
ZNF692	-2.9792435
ADIPOR2	-2.979421
PA2G4	-2.979516
GNL2	-2.979621
RPS6KA5	-2.979995
CASR	-2.9800415
EVC2	-2.9801579
FBF1	-2.98019
CCL5	-2.9804802
GABRB2	-2.980862
RPA4	-2.981107
UGT1A4	-2.9811184
SLC8A2	-2.9816806
DHX8	-2.9819767
COL23A1	-2.9820633
TOMM20	-2.9821112
PPP3CC	-2.9821365
FOXRED1	-2.9823132
KCNJ2	-2.9827826
IL15	-2.9828389
ZNF384	-2.983015
SERPINB2	-2.9833965
GMNN	-2.983422
PIF1	-2.983566
PDCD11	-2.9840167
IMMT	-2.9845512
IL18	-2.9852133
NFKBIE	-2.9853466
BTF3L4	-2.9854164
RORC	-2.9858015
KLC4	-2.9860837
CHRNA3	-2.9861925
YME1L1	-2.9863145
MRPL52	-2.98649
RPS29	-2.986682
PEX14	-2.986843
SGPP1	-2.9872124
SPOPL	-2.9873695
MAN1A2	-2.9875479
EHD2	-2.9879582
CHPF	-2.9882345
BIK	-2.9882944
CFB	-2.988367
TNFSF10	-2.9885302
ZNF568	-2.9889696
OMG	-2.989029
SF3B2	-2.989651
LEO1	-2.9897044
STAB1	-2.9903152
EXOSC7	-2.9907045
CTSD	-2.9910145
COBL	-2.9912615
ABCG8	-2.9916716
PINK1	-2.9916804
TDRKH	-2.9918225
ABCF1	-2.991826
LIN9	-2.991884
ZMPSTE24	-2.9920082
SREK1	-2.9923255
GEM	-2.9923496
IREB2	-2.9925168
ERN2	-2.9929333
RABGEF1	-2.9930427
ANKRD1	-2.9930694
FMO2	-2.9930832
MCPH1	-2.9933922
CHRNA5	-2.9935586
TNFRSF13C	-2.994029
ZFP2	-2.9942133
SLC22A1	-2.9942353
GRK6	-2.994264
PDZK1	-2.9946566
L3MBTL2	-2.9951286
MOCS1	-2.9959965
WNT4	-2.9961576
ZNF606	-2.9961598
KLK13	-2.9963677
SCN1B	-2.9963875
ITGAD	-2.9964974
CHCHD2	-2.9967434
HOXA1	-2.996871
ESCO2	-2.997207
NOTCH4	-2.9974487
ZNF135	-2.9975693
HRC	-2.9977472
CTDSP2	-2.997795
HMG20B	-2.998827
NLRC4	-2.9988441
JADE1	-2.9990065
TRAM1	-2.9990551
SLC39A7	-2.9991646
ZNF440	-2.9993677
ACADSB	-2.9994748
WNT2B	-2.9994793
ARHGEF5	-2.9995453
CAB39	-2.999672
INHBB	-2.999796
CCL26	-2.999878
RDH10	-3.0004768
SCNN1D	-3.0004876
TULP3	-3.0007937
KAT8	-3.0010765
PCDHB13	-3.0012658
MRTFA	-3.0014496
OXSR1	-3.0019674
TNFSF14	-3.0020554
EIF5AL1	-3.0020876
ST6GALNAC1	-3.002249
MYO7A	-3.0022948
TNIP1	-3.002346
LTBR	-3.0028503
TXLNA	-3.0029366
DDX54	-3.003025
ESR2	-3.003239
CCAR2	-3.003353
AHCYL1	-3.0037174
URB1	-3.0039902
CD70	-3.0040672
LILRB3	-3.0042107
CHRDL2	-3.0049384
CALCRL	-3.0053227
BIN2	-3.0054033
MEF2A	-3.0055332
DR1	-3.005737
EPHA10	-3.0057707
GMPR	-3.0061398
IRF1	-3.0062666
CD300LB	-3.006388
FMO5	-3.0065584
ADRA1A	-3.006685
MSL2	-3.0072868
PGF	-3.0076408
FBXW5	-3.008252
GLP1R	-3.0082948
FANCF	-3.0086107
CEP57	-3.009053
ST13	-3.0094235
DYNC1I2	-3.0097513
SNW1	-3.0097606
SUV39H1	-3.0099075
MMP13	-3.0100148
ZNF805	-3.010433
TNNT3	-3.010558
LGALS4	-3.011019
TERF2	-3.0110724
CCDC40	-3.011156
ZNF157	-3.011612
ATXN1L	-3.0116675
CSTB	-3.0121567
BRSK1	-3.0123608
MRPS5	-3.0123627
KCNH3	-3.0124638
MARVELD2	-3.0128615
CALM1	-3.0128949
UPP1	-3.0130103
GOSR1	-3.013137
LILRA1	-3.0132675
ZNF254	-3.013364
CEP41	-3.0144527
KCNA3	-3.0144851
ATPAF2	-3.0146084
ITIH4	-3.0146372
PTGS1	-3.0147512
RPL22L1	-3.015103
ZNF263	-3.015128
ACADL	-3.0152397
DSCAM	-3.0152817
CREM	-3.0154774
DNAJB1	-3.015649
SEMA4F	-3.0156667
GABRA5	-3.0157015
EXOC1	-3.0157254
TNFRSF14	-3.015794
COPZ1	-3.0159054
ZNF597	-3.016243
SNX17	-3.0163085
HERC3	-3.016309
CDO1	-3.0163634
KRT9	-3.016472
RAD23A	-3.016578
TEC	-3.0169141
IFT122	-3.017167
NTN1	-3.0173538
MRPL35	-3.017909
PILRA	-3.0180976
PLSCR1	-3.0181916
IL10	-3.0186045
TBK1	-3.0189173
SH2D2A	-3.0192034
FCER1G	-3.0197742
HCN2	-3.0197823
LLGL1	-3.0204582
RPL18A	-3.0205562
KANSL3	-3.020979
