	score
RPL11	-3.6155994
CPN2	-3.616114
CHMP6	-3.6164544
RASAL3	-3.6166937
LHB	-3.616768
CARD8	-3.6168268
ARAF	-3.616924
CAPZA3	-3.617178
RBM4	-3.6174896
IRGM	-3.6177828
COMMD1	-3.6181126
LYPD3	-3.6183965
CCL14	-3.6190312
HOMER1	-3.619374
CBR1	-3.6196039
SETD9	-3.6197655
INO80D	-3.6197987
B4GAT1	-3.6210253
WNK4	-3.6214447
CPSF4	-3.6216862
ZNF44	-3.6219523
DAG1	-3.6221323
CHMP3	-3.6221664
PAIP1	-3.6225522
MAP2K5	-3.6225598
OR52R1	-3.62298
ZNF324	-3.6231682
ZNF556	-3.6237266
MCFD2	-3.6238575
XCR1	-3.6249802
PIDD1	-3.6250794
USP13	-3.625657
ATG4B	-3.6257737
GH2	-3.6258419
COL24A1	-3.6270587
GFI1	-3.6271756
ZNF43	-3.6272404
LAMTOR2	-3.6272528
HSD11B1L	-3.62732
WDR36	-3.627715
UBXN7	-3.6278372
PDC	-3.628886
LYRM4	-3.628972
IGFBP1	-3.6297028
EGR4	-3.6310015
PNO1	-3.6312237
RPS5	-3.6313782
OR2H1	-3.6316626
KRT40	-3.6319313
NDUFA12	-3.6320212
RACK1	-3.6333687
MPST	-3.6334095
UBA3	-3.6334846
SORBS3	-3.6345031
KIF24	-3.6350727
NDUFA11	-3.6359692
TAGAP	-3.6367226
TRIM27	-3.6376593
ENTPD3	-3.6385996
OR2B2	-3.6386807
BHLHE41	-3.638772
ELP6	-3.6390073
RASSF6	-3.6396945
FKBP6	-3.6403646
EIF3D	-3.6406536
TREX1	-3.640836
CHRNA2	-3.6410244
PIM1	-3.6411088
LIN7C	-3.6412642
RNF115	-3.6418636
PPP1R3E	-3.6431417
CER1	-3.6431482
NEURL1	-3.6436532
INPP1	-3.6437232
TNFSF13	-3.6442459
SPTLC1	-3.644626
DGAT2	-3.6447508
ELOB	-3.646271
PTPA	-3.6463947
NBL1	-3.646918
TMIGD3	-3.6472332
CDK19	-3.647289
B3GALT6	-3.6473267
MRPL13	-3.6475697
PRKAR1A	-3.6477954
ZNF211	-3.647855
ICOS	-3.6480122
ZNF350	-3.6486065
TRIM3	-3.6487
ALG12	-3.649165
SACM1L	-3.6501138
ZNF124	-3.6502368
ELANE	-3.6507967
ZNF343	-3.651564
IL26	-3.6525223
CNR2	-3.653033
RYK	-3.6535091
IL27	-3.6539192
FBXL8	-3.654232
MSRB1	-3.6542819
BAG3	-3.6542876
ZNF571	-3.6545458
CCR3	-3.654565
CLDN2	-3.6549695
ADM	-3.6557827
MAPKAP1	-3.656245
P2RY2	-3.656532
RPLP0	-3.657315
SEM1	-3.6574032
RHOH	-3.6580257
RFXANK	-3.6582315
MRPS18B	-3.6584194
ZNF674	-3.6585188
SUMF2	-3.6586647
PSMB3	-3.6589994
FUCA2	-3.6595879
TDP2	-3.6605675
UIMC1	-3.6615365
SEC23IP	-3.6618958
MRPS26	-3.6632967
B4GALT4	-3.664398
PSMC1	-3.6644866
MRPL4	-3.665096
INPP5F	-3.6651316
ZNF419	-3.6656268
VTI1B	-3.666028
UGT2B17	-3.666354
MAPK4	-3.6666558
TDRKH	-3.6671026
KLHL42	-3.6674097
KCNE1	-3.6674163
FBXW4	-3.6676579
CHST2	-3.66819
MC2R	-3.6686192
ANP32A	-3.669008
IPPK	-3.669096
HAUS7	-3.6692502
ASB12	-3.6693602
ARHGDIG	-3.66939
OR5AR1	-3.670373
FOLR1	-3.6704633
MCAT	-3.67074
ARL4A	-3.6708953
POLR3D	-3.6710527
RNF144A	-3.6715376
FBXL15	-3.6728227
PLA2G3	-3.6731288
CAPG	-3.6731412
ZNF430	-3.6733053
MRPL32	-3.67364
MRPS2	-3.6737168
SPACA4	-3.6742868
ZNF84	-3.6744645
KBTBD7	-3.6745288
GSTO1	-3.6749098
DHX58	-3.6754715
CHMP4A	-3.67564
ZDHHC21	-3.6760998
DEFA1	-3.6762316
EIF2S3	-3.676504
BCAP31	-3.6766624
RNF144B	-3.6768484
CLDN15	-3.6769106
FBXO25	-3.6772053
CRY1	-3.6773825
PITPNA	-3.677667
TFPT	-3.6777906
SPOCK3	-3.6780899
ART3	-3.6782525
OR4X1	-3.678257
KRT24	-3.6782744
BMT2	-3.6786015
KIF7	-3.6789265
ARSD	-3.679136
SPDYA	-3.680938
RRM2B	-3.6809552
ACAP2	-3.6810386
RUFY1	-3.681102
PARL	-3.6813095
RPS4X	-3.6820192
ZNF286A	-3.6825035
SLC2A8	-3.6828804
MRPS18A	-3.683285
UBE2E1	-3.6843433
POLR3C	-3.684439
MRPS18C	-3.685445
THOC3	-3.686128
MYH2	-3.686135
IL21R	-3.686429
TFAP4	-3.6872337
SH3GLB1	-3.6880999
FSHB	-3.6881154
TRAPPC6B	-3.6885536
LYPLA1	-3.6888933
MYOD1	-3.6891432
EIF3C	-3.689572
SYVN1	-3.69193
PYDC1	-3.6922777
MX1	-3.692374
ZNF778	-3.6925228
RAB3IL1	-3.6932738
ZNF169	-3.693525
DDIT4	-3.6936486
GSTO2	-3.694114
ARPC2	-3.6948767
ARR3	-3.6951225
GH1	-3.6955287
RHOBTB2	-3.6959255
GSTT2B	-3.6966197
RPS27	-3.696728
CABLES1	-3.6967628
ZNF429	-3.6972277
BTBD1	-3.6972666
RAB21	-3.697479
RAP1GDS1	-3.6976464
MSL1	-3.6981087
ZNF649	-3.6992147
CST3	-3.699252
NDUFS2	-3.6998005
PCSK2	-3.7007177
OR2S2	-3.7009008
SEC61G	-3.7012513
RASA4	-3.7016532
PSMD1	-3.7017243
ATOX1	-3.7022116
SRSF3	-3.7027228
GSDMD	-3.7029467
WIPI1	-3.7034357
NPFFR2	-3.7040203
NDUFA2	-3.704792
CTDSP1	-3.7050073
CRCP	-3.705467
CYP2A13	-3.7062876
SPDYE6	-3.7062912
SAMHD1	-3.7070446
REC8	-3.707742
MRPL28	-3.7083395
NEK7	-3.708649
STK26	-3.7089634
SPIDR	-3.7094412
PDE6C	-3.709973
EPS8	-3.7101088
PI4KB	-3.710652
RPP25	-3.7110329
POGLUT1	-3.711623
POMGNT2	-3.7116718
BAG5	-3.7129705
SYCP3	-3.71315
ZFP30	-3.7134182
CARD16	-3.713974
XPA	-3.714016
BNIP2	-3.7141788
NDUFC2	-3.7142913
COX6C	-3.7151082
ASB7	-3.715142
FGF8	-3.715852
RAB32	-3.7161198
KLK1	-3.716162
SLX1A	-3.7161808
BRCC3	-3.7162054
SNRNP70	-3.7171097
GHSR	-3.7175758
EEF1AKMT1	-3.7177837
NPB	-3.7179844
SEH1L	-3.7179859
WDR46	-3.7204075
RAP2A	-3.7207406
LSM4	-3.7210474
HNRNPA0	-3.7217343
IFNL3	-3.7217376
THOC7	-3.721864
ATP6V1D	-3.722538
PPP1R12C	-3.722833
ZNF418	-3.7230282
KRT26	-3.7231987
SNAP29	-3.7236278
HLA-DQB2	-3.7237558
PLEKHG4	-3.7239335
ZNF669	-3.7241018
ALPK1	-3.7243881
DCAF10	-3.7247324
PIM2	-3.725518
SH3GL3	-3.7264278
HAT1	-3.7271893
NUCB1	-3.727581
RPLP1	-3.7277584
CIB2	-3.727851
NAB1	-3.7279747
ZNF253	-3.7288806
ERN2	-3.7295647
MLKL	-3.7296264
CHRND	-3.7317183
OR13C2	-3.7321532
HPS1	-3.7332144
PLOD1	-3.7334309
TRAPPC4	-3.7338657
KIZ	-3.7341282
VTA1	-3.735217
OPN1SW	-3.7364953
MIGA2	-3.7367532
RRN3	-3.7367713
SEC11A	-3.7368114
AFDN	-3.7369006
GAST	-3.737298
TP53I3	-3.7381551
B9D1	-3.7382069
DPH2	-3.7386532
RPS11	-3.7388487
ZNF555	-3.7394981
SHISA5	-3.7399092
CEACAM8	-3.7399495
ARHGAP8	-3.7405405
NAIP	-3.741133
IFNA21	-3.7417288
APOBEC1	-3.7417376
PIGT	-3.7418022
VAMP7	-3.7419205
GYG2	-3.7419386
ZNF675	-3.745186
SLC22A5	-3.7452042
NDUFB9	-3.74562
DENND4B	-3.7456398
DTX3	-3.7456493
ZFP57	-3.7467568
OR1S1	-3.7472248
ZNF830	-3.7475169
PAWR	-3.7478724
MRPL57	-3.7484877
TRIM32	-3.7488463
FTH1	-3.7491176
ICE1	-3.7494621
ZNF34	-3.7495403
MYL10	-3.7503576
GRB14	-3.7516224
ZNF641	-3.751819
UGT2B4	-3.751975
DUSP12	-3.7523346
CHRNB3	-3.7525818
ZNF282	-3.7526352
TAS2R8	-3.7526448
DCTN2	-3.7535832
VAPA	-3.7538326
NDUFB4	-3.754104
ZNF544	-3.7545557
FGFBP1	-3.7549198
GOLGA5	-3.755108
NFX1	-3.755687
SERPINB6	-3.7569225
ETF1	-3.7570312
FCHO2	-3.75792
FBXW9	-3.7579243
ANAPC13	-3.7588832
HCRTR2	-3.7589371
RXFP3	-3.7596915
USP6NL	-3.7598734
DMP1	-3.759983
PF4V1	-3.760361
GEMIN8	-3.7608025
NDUFB8	-3.7615826
ELP1	-3.7617092
MRPL23	-3.7623346
INO80B	-3.7625096
ZNF417	-3.7628014
CDH15	-3.763254
APOBEC3F	-3.7636623
EEF1AKMT2	-3.7641785
B3GLCT	-3.765337
IFNA10	-3.7655115
SKI	-3.7655458
MMP28	-3.7656555
ARF4	-3.7658527
RANGRF	-3.7660172
PPP3R2	-3.7660325
ACP1	-3.766229
DSG3	-3.7663727
ORMDL3	-3.7669487
TIMM17B	-3.767381
TSC22D3	-3.7678251
NDUFA3	-3.7680378
OR8B4	-3.7681046
FBXO8	-3.7687569
ABCF2	-3.7691343
EHHADH	-3.7694542
NUDC	-3.7694638
SEMA3D	-3.7701275
ZNF100	-3.770193
CLDN23	-3.7709763
INTS9	-3.771204
RIOK1	-3.771429
DNAJC24	-3.772396
NRXN2	-3.773389
LRR1	-3.7734382
MT-ND4	-3.7736332
TNNC2	-3.773733
UGCG	-3.773988
GSTK1	-3.7761009
APPL1	-3.7764013
USP17L2	-3.7767782
MRPL45	-3.7768204
MRPS34	-3.777279
GRSF1	-3.7782414
ASB16	-3.7789543
TAS2R50	-3.779019
TBC1D7	-3.7793796
POLR1F	-3.7799368
KIR3DL3	-3.7808268
RGS20	-3.780843
ASB1	-3.7816112
SPTSSA	-3.7823136
SSR2	-3.7825127
SPPL2A	-3.7827942
SUGT1	-3.783125
SLC2A4	-3.7842655
COX7A2L	-3.7851353
MGST2	-3.7862823
ARL3	-3.7865639
LAMTOR1	-3.786604
GSTA1	-3.7869794
ARHGEF9	-3.7871628
B9D2	-3.7873247
MRPL58	-3.7873964
CHSY1	-3.7876089
RAB11FIP2	-3.788004
TOLLIP	-3.7880833
EHD4	-3.7885273
ARF3	-3.7891104
SLCO1B1	-3.789911
BDKRB2	-3.7899532
TRPC5	-3.7903206
RPL19	-3.790727
COLEC10	-3.791762
TRAF4	-3.7920818
ZNF107	-3.7927606
MTERF3	-3.792942
RNF185	-3.793082
SSR1	-3.7932103
BBIP1	-3.7940247
CDC40	-3.7947876
OR7D2	-3.7950075
EIF3G	-3.7958653
GRAP	-3.7964563
OR52A5	-3.7968092
CSTF2	-3.7978382
GLE1	-3.7980072
CSNK2A3	-3.7982845
SPDYE1	-3.7985895
MUC7	-3.7986405
RHOD	-3.799258
WWP2	-3.7999325
SLN	-3.8003902
MAF1	-3.8005283
PIK3C2G	-3.8009846
NDUFS6	-3.8010502
ACSS2	-3.8017826
ADAMTSL4	-3.801834
ERLIN2	-3.8018599
GPR37L1	-3.8020916
MVB12A	-3.8021824
BANF1	-3.8022861
RASA2	-3.8025682
ACOT13	-3.8031006
NPY2R	-3.8031905
ZNF470	-3.803252
BAG2	-3.803749
CSTF2T	-3.8037765
ZNF780B	-3.8038933
ZNF853	-3.8046124
ZNF224	-3.8049037
TRAPPC6A	-3.805212
G6PC2	-3.8052447
ZNF786	-3.805278
MOCS2	-3.8053093
AP1S2	-3.805419
CPT1C	-3.8054717
SNAPC2	-3.80548
TSN	-3.8058748
ZNF182	-3.806214
ZFP69B	-3.8062735
TBKBP1	-3.8067677
DENND3	-3.8072655
MTCP1	-3.8073652
ERI1	-3.8078363
HOXB1	-3.8078687
RPL14	-3.8079937
FADS2	-3.8080769
MRPL55	-3.8084018
NMUR1	-3.8091056
MRPS24	-3.810064
SYS1	-3.810503
ZNF79	-3.8111877
OR4A16	-3.8115876
CEP43	-3.8119762
ZNF679	-3.812062
OR2C1	-3.8121498
IL21	-3.8129036
PLCL1	-3.813012
COX7C	-3.8145132
NDUFB10	-3.8146203
ZNF425	-3.8152542
OR4N2	-3.8153305
RIT2	-3.8155365
PGK2	-3.8156726
SPIC	-3.8159244
CPEB3	-3.8164399
OR10G4	-3.816679
SARNP	-3.8175955
WDR41	-3.8177917
RPL31	-3.8192627
OR3A2	-3.8193436
CHN2	-3.8196895
ARHGAP19	-3.8208237
GAL	-3.8213408
AKR1B10	-3.8233764
UBA1	-3.823506
ARSG	-3.8235934
VCPKMT	-3.823857
TIMM17A	-3.82403
CSPG5	-3.8255832
TNFRSF17	-3.825609
ATG12	-3.8256607
BMF	-3.8257465
PRDX3	-3.8274527
FRS3	-3.8279302
CHST12	-3.8279343
BUD23	-3.8283443
OR51I1	-3.8293207
ZNF133	-3.829345
RPS10	-3.8298206
ZNF214	-3.830026
PPID	-3.830074
ZNF506	-3.8300972
STAMBPL1	-3.8308694
AWAT2	-3.8316612
CCNG2	-3.8322284
MPHOSPH6	-3.832614
FBXL22	-3.8329465
COL21A1	-3.833129
TELO2	-3.8334067
ERO1A	-3.8340702
NRG4	-3.8352935
MUC21	-3.8355534
AVEN	-3.8357706
RAET1E	-3.8361351
RPL9	-3.8362877
POLR1H	-3.836921
RAB5B	-3.8379002
INTS13	-3.8379033
OR5B3	-3.838006
ARHGEF19	-3.8380954
SHB	-3.8384953
MAFB	-3.8387508
CHRNA9	-3.8390293
MGRN1	-3.840928
DDIT3	-3.8409727
IGSF11	-3.8411963
ZNF91	-3.841452
NPHS2	-3.8416789
CHMP2A	-3.8417256
ISCA1	-3.8418171
CHST13	-3.8423488
PRORP	-3.8424435
HSD17B4	-3.8427484
RIOK2	-3.842849
COX5A	-3.8429546
POU5F1B	-3.8433228
ESPNL	-3.8435185
DDX49	-3.843589
NSMCE4A	-3.845294
RPL29	-3.8458755
ERP29	-3.8463764
INPP5E	-3.8482716
ASB9	-3.8483763
USP18	-3.8484485
HTR7	-3.8486378
RAB7B	-3.8487213
PDE6G	-3.848842
PLA2G2F	-3.8492434
GPR50	-3.8492992
XYLT2	-3.8494415
ZNF793	-3.8494937
HES7	-3.8497736
UQCRHL	-3.8506424
ZDHHC7	-3.8513339
OPHN1	-3.8528073
ZNF19	-3.8533318
ORAI3	-3.853366
P2RY11	-3.8540049
MRPS28	-3.8545616
PPP4R3A	-3.8553774
TNNC1	-3.8554668
ORC5	-3.8557293
CSNK2B	-3.8560097
TCP1	-3.8562286
ATXN3L	-3.856601
ENO3	-3.857396
TBC1D17	-3.8575878
CHCHD5	-3.8576877
MYLK4	-3.8581533
HKDC1	-3.8586025
OR12D2	-3.8586123
MRPL48	-3.8590755
SIK1B	-3.860356
VPS54	-3.8611357
FBXO30	-3.8613145
HMGN1	-3.86197
SSNA1	-3.8632996
SPDYE2B	-3.8633406
RHOF	-3.863716
ZNF140	-3.863741
RAP1GAP2	-3.864069
MCHR2	-3.864299
DIMT1	-3.8643599
OR8D4	-3.8645146
PRSS2	-3.8651133
NPY4R	-3.8659458
CASP4	-3.866351
RAB27A	-3.86672
RBX1	-3.8668282
HES2	-3.8672686
INPP4B	-3.8672752
DENND6A	-3.8675416
CDC42EP5	-3.8675568
MARCKS	-3.8682299
ZNF621	-3.8682964
POLR1C	-3.868399
CD320	-3.8686383
MCHR1	-3.8689578
SCAMP2	-3.8691432
RPL24	-3.8691437
UVSSA	-3.8692083
MED19	-3.8694465
ZNRF1	-3.8702888
OR2B6	-3.8704665
ZNF354A	-3.8711863
URM1	-3.8712416
EIF3F	-3.8719428
CYB5R1	-3.872111
EXOSC6	-3.872245
MGST3	-3.873639
GPHB5	-3.873963
KRT34	-3.8740914
GPR143	-3.8744698
CHMP5	-3.8747504
TRAPPC13	-3.8759873
LTV1	-3.8760545
PHB	-3.8761513
DNAJA4	-3.8761883
SLC9A3	-3.876974
DOCK10	-3.877216
UNC5D	-3.8773477
ZNF765	-3.8774536
OR5AC2	-3.8777068
KRT32	-3.878184
RPS13	-3.878547
VEGFD	-3.878646
NDUFAB1	-3.879246
AMBN	-3.8795083
CASTOR1	-3.8805554
ST13	-3.881017
CNIH2	-3.8813012
OAZ1	-3.8815148
TCN2	-3.8817222
UQCRFS1	-3.8817294
OR4F5	-3.8822181
ZNF550	-3.8839912
KNL1	-3.8840523
ZFP90	-3.8842556
ZNF860	-3.8842783
IL17RA	-3.884383
CRH	-3.8846903
APOL1	-3.8854492
GADD45GIP1	-3.8859375
CYP7A1	-3.8867524
MRTFA	-3.8870413
NPRL3	-3.8871605
IL36B	-3.887165
GPR119	-3.887887
EGLN2	-3.8880508
NUDT16L1	-3.8886712
OR2F1	-3.8886948
WDR24	-3.8894374
TDRD1	-3.8899271
MRPL46	-3.8899624
B4GALT7	-3.8900528
GNAT3	-3.8904274
ETHE1	-3.8907845
OR10H3	-3.8911877
ZSWIM8	-3.8912227
CRB3	-3.8918552
MT-ND4L	-3.891944
THPO	-3.8920467
COX7A1	-3.892216
SNX33	-3.892338
ARFGAP3	-3.892699
ZNF205	-3.8930476
LPAR5	-3.8931534
NUBP2	-3.8933716
ATG13	-3.8933992
HAUS2	-3.8934376
SUMO4	-3.8936908
MLLT4	-3.8946116
BTBD6	-3.894705
RASSF1	-3.8955755
ZNF705A	-3.8959033
AIFM2	-3.8959198
DIABLO	-3.8964975
UGT1A5	-3.89665
MRPL11	-3.8969724
SAE1	-3.8972626
GUCA1C	-3.8980434
BMP10	-3.8988883
CAPZB	-3.8997347
NR5A1	-3.9003115
OR7G1	-3.9003506
ZNF275	-3.9008005
CAST	-3.900837
LIN7B	-3.9010103
SLC25A31	-3.902633
PSMD4	-3.9040873
RPS16	-3.9047432
MED31	-3.905198
PAX6	-3.9058616
FBL	-3.9059937
RAB9A	-3.907261
COG8	-3.9078274
SIVA1	-3.908025
OR2AT4	-3.908226
INPP5A	-3.9086215
IDH2	-3.908738
ANO4	-3.9090595
UMOD	-3.9099238
SRD5A3	-3.9104826
CYP26B1	-3.9105523
KEL	-3.9110682
SAT1	-3.9122124
FOXH1	-3.9131308
NKX2-2	-3.9133008
DNAJA3	-3.9133356
OR10X1	-3.91347
MRPL18	-3.9136307
RABGGTA	-3.9137275
PTS	-3.9137642
TP53AIP1	-3.9138823
ARHGAP40	-3.914523
GRIN3B	-3.9148166
LAMP1	-3.9149368
EIF3H	-3.9149778
SLC10A2	-3.9159534
OR5P2	-3.9160795
BBS1	-3.9162939
ZNF233	-3.916814
TNFSF18	-3.9171124
CEACAM7	-3.9175599
TMC1	-3.9177876
ING5	-3.9178123
SERPINB9	-3.918001
ADCY4	-3.9182365
AGPAT2	-3.919096
ZFP69	-3.9192104
FRAT2	-3.9199495
OR10A2	-3.9202127
NDUFA13	-3.9203002
OR2T34	-3.920356
ZNF768	-3.9214437
WDR59	-3.921695
H2BC13	-3.921916
MMP12	-3.9226446
NEK6	-3.9227707
OR4B1	-3.9237366
WDR18	-3.9237995
UTS2R	-3.9241781
ZNF736	-3.925564
TFAM	-3.9258358
THEM4	-3.9259784
RCE1	-3.9261787
ACSBG2	-3.9262245
CIR1	-3.9262688
IFT57	-3.9268277
CMTM2	-3.9272118
AMELX	-3.9272146
TSNAX	-3.9274356
ZNF624	-3.927818
EIF2B3	-3.9278786
SNAI3	-3.9286044
RAET1G	-3.9290416
KLHL25	-3.9290688
METTL22	-3.9291525
NUMBL	-3.9296207
PDCL	-3.9299052
DNAL4	-3.930834
CHRNG	-3.9315033
NDUFA7	-3.9316776
IL13RA1	-3.931966
GTF2A2	-3.932155
RIOK3	-3.9329386
CAMKK2	-3.9346502
COL22A1	-3.9361908
EEF1B2	-3.936237
MADCAM1	-3.9366157
IFNL1	-3.9384239
H2BC21	-3.939133
TOR1A	-3.9411085
GFER	-3.9413393
ANAPC15	-3.941597
HPSE2	-3.9423714
CTSW	-3.9424095
PLA2G4B	-3.9431994
OR10Q1	-3.9434776
TIFA	-3.9439933
ZNF561	-3.9456542
ZNF568	-3.9457781
P4HA2	-3.9463942
GOLGA1	-3.9467914
CSH2	-3.948222
NUBP1	-3.94856
SWAP70	-3.9486058
CHST15	-3.9489038
EVL	-3.949126
OR52A1	-3.949261
OR6K6	-3.9493237
DNAH5	-3.9493723
ATG2B	-3.9497359
H2BC5	-3.9499226
ZDHHC9	-3.9499676
ZNF585A	-3.9506657
RAB38	-3.9508173
BMP8A	-3.9517581
KDELR1	-3.9519532
PGAM4	-3.9529316
KLK6	-3.9531631
TSPAN33	-3.954691
COX6A2	-3.954921
HHAT	-3.95498
TNFRSF9	-3.9556344
HRK	-3.9556868
ZFYVE28	-3.9563062
COL15A1	-3.9565628
ATG10	-3.95699
RGS8	-3.957173
ADH1B	-3.9574528
CHST14	-3.9579802
RPL10A	-3.958175
GPR68	-3.958676
PAPSS1	-3.9594982
PCDHGA2	-3.9601777
NOB1	-3.960574
CCL17	-3.9606469
ASIC5	-3.9609597
GRPEL2	-3.9613712
NSMCE3	-3.9617445
OR4M1	-3.9619715
PDE4C	-3.962259
COL28A1	-3.9633856
CACNA2D4	-3.964493
CCL4L1	-3.9654028
STAMBP	-3.965622
TXNRD2	-3.9661045
NRBF2	-3.9666605
ZNF468	-3.9668553
ZNF114	-3.9674816
KCNMB4	-3.969478
FSCN2	-3.9698513
ATP6V1G1	-3.9705746
MT-ND5	-3.9717286
NKIRAS1	-3.9723434
GC	-3.9738066
H1-0	-3.9739647
ZNF248	-3.9743786
SPPL2B	-3.9749959
CYP26C1	-3.975916
ZNF112	-3.9759572
SEPTIN5	-3.9761846
RGS10	-3.9765065
ORAI1	-3.9769075
ANAPC11	-3.977033
OR7D4	-3.9770744
CYB5RL	-3.9779966
CLDN19	-3.9783223
TRAPPC12	-3.9783583
PRAM1	-3.9802969
IFIT1B	-3.9810226
PCDHGA1	-3.981078
UTP15	-3.9813535
MIOS	-3.9814167
MKRN1	-3.9829502
ASB5	-3.983305
STX18	-3.9833782
ARTN	-3.9841053
ZNF221	-3.9847996
MMP23B	-3.9860058
TAS2R30	-3.986064
TFF3	-3.9861538
USP45	-3.986863
ASB18	-3.9870913
PTTG2	-3.9872925
UBE2L3	-3.987744
ZNF57	-3.9880264
ENO4	-3.9888923
IMPA2	-3.9890807
NAE1	-3.9893534
OPN1LW	-3.9900043
ZNF823	-3.9905689
PPP1R17	-3.9907806
OR2A2	-3.9908698
BATF3	-3.990966
MAP4K1	-3.9912713
CTNNBIP1	-3.991782
ZNF490	-3.9918654
CIAO3	-3.9918911
HSD17B10	-3.9925728
MAEL	-3.9927633
ACTN3	-3.992793
TRAPPC5	-3.99281
APOA5	-3.9935715
CAPN5	-3.9936187
CLNS1A	-3.9944143
CERT1	-3.9948604
OR8B2	-3.9956408
TP53RK	-3.9958389
GRPEL1	-3.9963353
SPRR2D	-3.996383
ZNF557	-3.9963913
WIPF2	-3.9966767
ZNF619	-3.9969997
PRR5	-3.997977
POLH	-3.99947
TSHB	-3.9999182
SNRPF	-4.000295
IFNW1	-4.0004826
OR2M4	-4.0006895
SPP2	-4.0010796
RGL2	-4.001522
DGKZ	-4.0018387
STK24	-4.00195
RP2	-4.0021024
ATG3	-4.0022597
AKT1S1	-4.002531
OR1N1	-4.003199
L3MBTL2	-4.003862
MT-CO3	-4.004059
FBXO10	-4.005057
ARHGDIA	-4.0056486
GIPR	-4.0062523
RPSA	-4.0087686
OR10H4	-4.0090103
ASS1	-4.009408
IL17D	-4.0094376
UTP25	-4.009564
DNAJC7	-4.009895
PCLAF	-4.010854
ZIM3	-4.012991
ASB15	-4.0132923
RPL37	-4.0138016
FIS1	-4.014381
RTN4RL1	-4.014618
HS3ST6	-4.0151815
TRAPPC3	-4.0152383
PRKAR1B	-4.0155835
PNPLA4	-4.0161223
MAP3K6	-4.0172153
FBXO41	-4.0178113
IFNA16	-4.0184455
NPRL2	-4.019747
GALNT9	-4.019982
ACOX3	-4.020376
SEMA3G	-4.0211787
LRP4	-4.021233
UBE2J2	-4.0213656
MST1	-4.0217113
HRH2	-4.0226817
ZNF627	-4.0226955
PLAAT3	-4.0229526
ESRRB	-4.0230994
MRPL21	-4.023257
INTS14	-4.023264
OR4A15	-4.023393
RAD51B	-4.0236163
ME3	-4.023864
SLC1A7	-4.0246596
ZNF2	-4.0252123
IL3	-4.0259376
FBXL17	-4.0267925
USH1G	-4.0269074
ASIP	-4.027371
AREG	-4.028334
OLAH	-4.028402
CLIP3	-4.0284386
HAUS4	-4.028525
PDHA1	-4.0285783
WDR43	-4.028667
HOMER3	-4.0295334
CNIH1	-4.03178
NDUFA1	-4.0325875
MT-CO1	-4.0325913
OR51S1	-4.033951
OR13J1	-4.034046
AVPR1B	-4.0342984
FRAT1	-4.0356617
SHARPIN	-4.035746
SPRR2E	-4.036012
DUOXA2	-4.037086
NDUFB7	-4.037168
OR52K2	-4.03762
MRPL35	-4.037724
RAPSN	-4.0387063
CLCF1	-4.0391383
OR7G2	-4.039372
ADIPOR2	-4.03977
RPS21	-4.040232
IFNA4	-4.040706
MICA	-4.041408
HECTD2	-4.0415826
PHAX	-4.042156
CSN2	-4.0424542
GET4	-4.04402
UNC5A	-4.044026
TRAP1	-4.044884
EVA1A	-4.0453515
KRT39	-4.0456142
OTUD3	-4.045763
OR2J2	-4.0466123
OR5V1	-4.046662
ZNF707	-4.046949
ZNF836	-4.047313
OR6K3	-4.047585
ZNF398	-4.047853
OR6B3	-4.0480742
CEP89	-4.048202
GLRX5	-4.048634
ZNF354B	-4.048969
GCNT4	-4.0495973
MPG	-4.0499177
OR51M1	-4.050118
TAS2R10	-4.0504375
FCER1A	-4.0504947
TBPL2	-4.0507197
ZNF225	-4.050924
SPRR2B	-4.0510955
APOA4	-4.0520263
CAPN7	-4.05218
FBXL12	-4.0526915
NEURL2	-4.053637
DNAJC27	-4.05372
LCE1A	-4.054051
SURF1	-4.05468
ZNF517	-4.054701
OR4C5	-4.055514
SIRT6	-4.057141
PROK2	-4.057907
RTP2	-4.057997
IMP4	-4.0594354
HIF1AN	-4.0597224
OR5K1	-4.0608225
OR51A7	-4.060833
UBL4A	-4.0612855
IFNA6	-4.0620055
FBXL19	-4.0620165
C8G	-4.0625033
OR2L8	-4.064039
GCN1	-4.064688
FBP2	-4.064842
NOG	-4.0650177
SEPTIN7	-4.0651646
GPR65	-4.066034
TXNRD3	-4.0670724
OR5M3	-4.0677385
RPP30	-4.068292
OR3A3	-4.0686994
ITPKB	-4.068709
ARSB	-4.0694203
RLN3	-4.0694566
DEFA5	-4.0701604
OR4C16	-4.070374
PDE6D	-4.070894
PROKR2	-4.070906
OR10H5	-4.07092
LSM6	-4.0714326
CEP83	-4.0714593
ADH6	-4.0717664
SOCS4	-4.0722365
OR4D1	-4.072637
OR4P4	-4.073177
FBXL16	-4.0732017
ZNF595	-4.0732646
ZNF136	-4.0736947
BNIP1	-4.074173
NECTIN1	-4.0747657
ASB2	-4.074995
OR9Q2	-4.075031
ASB10	-4.0753555
PARP3	-4.075357
RPL36	-4.075588
SLCO1B3	-4.076187
OR11H4	-4.0772653
TBC1D10B	-4.077844
RPL18	-4.0788403
GOLGA7	-4.078855
OR9Q1	-4.078915
PPP4R3B	-4.07921
ARL6	-4.079306
NPR2	-4.0794773
GAB3	-4.0796432
TMEM216	-4.0801167
SCN7A	-4.0810456
IFNA13	-4.081411
SCAI	-4.081471
TBC1D16	-4.081619
